date,ticker,sector,close,volume
2023-10-13,HDFCBANK.NS,Financials,1405.26,2485010
2023-10-16,HDFCBANK.NS,Financials,1405.19,3360038
2023-10-17,HDFCBANK.NS,Financials,1398.81,5370965
2023-10-18,HDFCBANK.NS,Financials,1374.51,2480267
2023-10-19,HDFCBANK.NS,Financials,1372.73,2777204
2023-10-20,HDFCBANK.NS,Financials,1401.43,2206055
2023-10-23,HDFCBANK.NS,Financials,1371.51,2918430
2023-10-24,HDFCBANK.NS,Financials,1383.0,3325535
2023-10-25,HDFCBANK.NS,Financials,1376.58,3674613
2023-10-26,HDFCBANK.NS,Financials,1379.11,2896880
2023-10-27,HDFCBANK.NS,Financials,1409.16,3492848
2023-10-30,HDFCBANK.NS,Financials,1472.11,5625869
2023-10-31,HDFCBANK.NS,Financials,1499.55,4487800
2023-11-01,HDFCBANK.NS,Financials,1522.05,8427783
2023-11-02,HDFCBANK.NS,Financials,1541.08,3154834
2023-11-03,HDFCBANK.NS,Financials,1585.75,3411907
2023-11-06,HDFCBANK.NS,Financials,1588.18,4214158
2023-11-07,HDFCBANK.NS,Financials,1575.46,3334838
2023-11-08,HDFCBANK.NS,Financials,1601.86,3955802
2023-11-09,HDFCBANK.NS,Financials,1592.81,2040716
2023-11-10,HDFCBANK.NS,Financials,1615.06,3506947
2023-11-13,HDFCBANK.NS,Financials,1606.29,5428664
2023-11-14,HDFCBANK.NS,Financials,1639.56,7773923
2023-11-15,HDFCBANK.NS,Financials,1673.31,6629740
2023-11-16,HDFCBANK.NS,Financials,1651.74,4172632
2023-11-17,HDFCBANK.NS,Financials,1655.5,4725177
2023-11-20,HDFCBANK.NS,Financials,1662.79,4482426
2023-11-21,HDFCBANK.NS,Financials,1671.39,3288677
2023-11-22,HDFCBANK.NS,Financials,1631.42,2854180
2023-11-23,HDFCBANK.NS,Financials,1635.34,4355274
2023-11-24,HDFCBANK.NS,Financials,1600.73,3841824
2023-11-27,HDFCBANK.NS,Financials,1640.55,5356123
2023-11-28,HDFCBANK.NS,Financials,1603.78,1735491
2023-11-29,HDFCBANK.NS,Financials,1596.82,3757494
2023-11-30,HDFCBANK.NS,Financials,1610.84,6096515
2023-12-01,HDFCBANK.NS,Financials,1607.15,4885283
2023-12-04,HDFCBANK.NS,Financials,1582.28,2830445
2023-12-05,HDFCBANK.NS,Financials,1606.63,2525216
2023-12-06,HDFCBANK.NS,Financials,1629.07,3928820
2023-12-07,HDFCBANK.NS,Financials,1604.96,5255650
2023-12-08,HDFCBANK.NS,Financials,1587.42,4783591
2023-12-11,HDFCBANK.NS,Financials,1610.08,4157450
2023-12-12,HDFCBANK.NS,Financials,1651.45,4998848
2023-12-13,HDFCBANK.NS,Financials,1704.45,4369289
2023-12-14,HDFCBANK.NS,Financials,1689.58,4924689
2023-12-15,HDFCBANK.NS,Financials,1691.7,5543267
2023-12-18,HDFCBANK.NS,Financials,1635.3,3417073
2023-12-19,HDFCBANK.NS,Financials,1645.89,2928394
2023-12-20,HDFCBANK.NS,Financials,1640.25,5153141
2023-12-21,HDFCBANK.NS,Financials,1628.52,3339177
2023-12-22,HDFCBANK.NS,Financials,1642.02,2020286
2023-12-26,HDFCBANK.NS,Financials,1628.67,6580267
2023-12-27,HDFCBANK.NS,Financials,1609.49,4364073
2023-12-28,HDFCBANK.NS,Financials,1652.38,4296444
2023-12-29,HDFCBANK.NS,Financials,1660.52,3742578
2024-01-01,HDFCBANK.NS,Financials,1619.32,5352218
2024-01-02,HDFCBANK.NS,Financials,1631.72,2548137
2024-01-03,HDFCBANK.NS,Financials,1608.4,3997748
2024-01-04,HDFCBANK.NS,Financials,1637.21,4407407
2024-01-05,HDFCBANK.NS,Financials,1634.24,4842063
2024-01-08,HDFCBANK.NS,Financials,1662.23,2195723
2024-01-09,HDFCBANK.NS,Financials,1627.42,4915221
2024-01-10,HDFCBANK.NS,Financials,1637.02,3448556
2024-01-11,HDFCBANK.NS,Financials,1641.77,3178620
2024-01-12,HDFCBANK.NS,Financials,1637.17,2311627
2024-01-15,HDFCBANK.NS,Financials,1619.36,8722388
2024-01-16,HDFCBANK.NS,Financials,1582.72,3817658
2024-01-17,HDFCBANK.NS,Financials,1592.05,4351288
2024-01-18,HDFCBANK.NS,Financials,1587.97,2763093
2024-01-19,HDFCBANK.NS,Financials,1566.23,2337786
2024-01-22,HDFCBANK.NS,Financials,1563.33,5310092
2024-01-23,HDFCBANK.NS,Financials,1569.01,2489291
2024-01-24,HDFCBANK.NS,Financials,1552.52,6301222
2024-01-25,HDFCBANK.NS,Financials,1575.11,7498291
2024-01-29,HDFCBANK.NS,Financials,1583.08,3043720
2024-01-30,HDFCBANK.NS,Financials,1562.01,3397581
2024-01-31,HDFCBANK.NS,Financials,1584.34,1639487
2024-02-01,HDFCBANK.NS,Financials,1564.39,2169361
2024-02-02,HDFCBANK.NS,Financials,1595.79,4981099
2024-02-05,HDFCBANK.NS,Financials,1601.13,6193930
2024-02-06,HDFCBANK.NS,Financials,1568.12,3036992
2024-02-07,HDFCBANK.NS,Financials,1566.96,3202138
2024-02-08,HDFCBANK.NS,Financials,1559.73,2295785
2024-02-09,HDFCBANK.NS,Financials,1535.6,2688336
2024-02-12,HDFCBANK.NS,Financials,1545.08,6356730
2024-02-13,HDFCBANK.NS,Financials,1571.26,4450435
2024-02-14,HDFCBANK.NS,Financials,1573.35,2130150
2024-02-15,HDFCBANK.NS,Financials,1557.94,4868380
2024-02-16,HDFCBANK.NS,Financials,1565.04,9155950
2024-02-19,HDFCBANK.NS,Financials,1561.34,3478435
2024-02-20,HDFCBANK.NS,Financials,1565.91,3162208
2024-02-21,HDFCBANK.NS,Financials,1558.9,4894209
2024-02-22,HDFCBANK.NS,Financials,1495.86,5678795
2024-02-23,HDFCBANK.NS,Financials,1522.62,5323061
2024-02-26,HDFCBANK.NS,Financials,1520.68,3573352
2024-02-27,HDFCBANK.NS,Financials,1526.01,3446325
2024-02-28,HDFCBANK.NS,Financials,1534.82,2183635
2024-02-29,HDFCBANK.NS,Financials,1518.62,2596254
2024-03-01,HDFCBANK.NS,Financials,1558.06,4530072
2024-03-04,HDFCBANK.NS,Financials,1579.45,3311474
2024-03-05,HDFCBANK.NS,Financials,1614.58,4352439
2024-03-06,HDFCBANK.NS,Financials,1620.7,3672864
2024-03-07,HDFCBANK.NS,Financials,1605.22,4080052
2024-03-11,HDFCBANK.NS,Financials,1605.3,4019976
2024-03-12,HDFCBANK.NS,Financials,1638.11,5184269
2024-03-13,HDFCBANK.NS,Financials,1657.94,5373787
2024-03-14,HDFCBANK.NS,Financials,1659.8,3968868
2024-03-15,HDFCBANK.NS,Financials,1694.73,3717287
2024-03-18,HDFCBANK.NS,Financials,1667.98,3942956
2024-03-19,HDFCBANK.NS,Financials,1683.09,3034607
2024-03-20,HDFCBANK.NS,Financials,1716.76,5839708
2024-03-21,HDFCBANK.NS,Financials,1696.27,3279741
2024-03-22,HDFCBANK.NS,Financials,1682.92,3775525
2024-03-25,HDFCBANK.NS,Financials,1689.38,4246792
2024-03-26,HDFCBANK.NS,Financials,1674.59,4450421
2024-03-27,HDFCBANK.NS,Financials,1693.96,4386836
2024-03-28,HDFCBANK.NS,Financials,1705.64,3806298
2024-03-29,HDFCBANK.NS,Financials,1698.15,7100581
2024-04-01,HDFCBANK.NS,Financials,1720.92,4099384
2024-04-02,HDFCBANK.NS,Financials,1723.88,3656631
2024-04-03,HDFCBANK.NS,Financials,1744.41,7490485
2024-04-04,HDFCBANK.NS,Financials,1753.11,3041300
2024-04-05,HDFCBANK.NS,Financials,1803.75,7483403
2024-04-08,HDFCBANK.NS,Financials,1805.2,1985955
2024-04-09,HDFCBANK.NS,Financials,1838.58,3469076
2024-04-10,HDFCBANK.NS,Financials,1843.04,2225736
2024-04-11,HDFCBANK.NS,Financials,1825.67,2478729
2024-04-12,HDFCBANK.NS,Financials,1810.1,4678548
2024-04-15,HDFCBANK.NS,Financials,1822.28,4412415
2024-04-16,HDFCBANK.NS,Financials,1814.94,3227077
2024-04-17,HDFCBANK.NS,Financials,1778.11,7073003
2024-04-18,HDFCBANK.NS,Financials,1758.38,5938852
2024-04-19,HDFCBANK.NS,Financials,1746.94,3921345
2024-04-22,HDFCBANK.NS,Financials,1729.16,2120145
2024-04-23,HDFCBANK.NS,Financials,1698.53,5585035
2024-04-24,HDFCBANK.NS,Financials,1666.07,3372146
2024-04-25,HDFCBANK.NS,Financials,1660.37,4422767
2024-04-26,HDFCBANK.NS,Financials,1682.45,5278732
2024-04-29,HDFCBANK.NS,Financials,1659.82,3469645
2024-04-30,HDFCBANK.NS,Financials,1646.47,6246752
2024-05-02,HDFCBANK.NS,Financials,1655.97,3496149
2024-05-03,HDFCBANK.NS,Financials,1623.18,4821438
2024-05-06,HDFCBANK.NS,Financials,1649.67,5200722
2024-05-07,HDFCBANK.NS,Financials,1629.6,5494779
2024-05-08,HDFCBANK.NS,Financials,1639.83,7351933
2024-05-09,HDFCBANK.NS,Financials,1641.33,2994346
2024-05-10,HDFCBANK.NS,Financials,1610.63,2685851
2024-05-13,HDFCBANK.NS,Financials,1599.2,3567985
2024-05-14,HDFCBANK.NS,Financials,1603.93,11585567
2024-05-15,HDFCBANK.NS,Financials,1626.28,6405715
2024-05-16,HDFCBANK.NS,Financials,1681.5,3293504
2024-05-17,HDFCBANK.NS,Financials,1728.77,3535280
2024-05-20,HDFCBANK.NS,Financials,1755.17,3971716
2024-05-21,HDFCBANK.NS,Financials,1724.71,4393111
2024-05-22,HDFCBANK.NS,Financials,1689.37,4997309
2024-05-23,HDFCBANK.NS,Financials,1695.86,5070811
2024-05-24,HDFCBANK.NS,Financials,1745.37,6069832
2024-05-27,HDFCBANK.NS,Financials,1759.27,8048550
2024-05-28,HDFCBANK.NS,Financials,1759.36,3810459
2024-05-29,HDFCBANK.NS,Financials,1771.79,3705018
2024-05-30,HDFCBANK.NS,Financials,1809.87,3514846
2024-05-31,HDFCBANK.NS,Financials,1813.4,3624065
2024-06-03,HDFCBANK.NS,Financials,1780.37,4543125
2024-06-04,HDFCBANK.NS,Financials,1784.83,4987555
2024-06-05,HDFCBANK.NS,Financials,1779.64,7305685
2024-06-06,HDFCBANK.NS,Financials,1751.86,3115360
2024-06-07,HDFCBANK.NS,Financials,1772.83,4526759
2024-06-10,HDFCBANK.NS,Financials,1754.87,2975039
2024-06-11,HDFCBANK.NS,Financials,1772.57,4600637
2024-06-12,HDFCBANK.NS,Financials,1770.63,10174627
2024-06-13,HDFCBANK.NS,Financials,1795.48,3806120
2024-06-14,HDFCBANK.NS,Financials,1788.51,9420211
2024-06-17,HDFCBANK.NS,Financials,1828.29,2978906
2024-06-18,HDFCBANK.NS,Financials,1786.71,3398686
2024-06-19,HDFCBANK.NS,Financials,1756.88,3541574
2024-06-20,HDFCBANK.NS,Financials,1751.34,4244777
2024-06-21,HDFCBANK.NS,Financials,1749.97,3783110
2024-06-24,HDFCBANK.NS,Financials,1754.39,5216767
2024-06-25,HDFCBANK.NS,Financials,1780.19,1526220
2024-06-26,HDFCBANK.NS,Financials,1786.61,2833580
2024-06-27,HDFCBANK.NS,Financials,1778.53,7748926
2024-06-28,HDFCBANK.NS,Financials,1798.17,2439578
2024-07-01,HDFCBANK.NS,Financials,1803.86,3524259
2024-07-02,HDFCBANK.NS,Financials,1810.78,4947409
2024-07-03,HDFCBANK.NS,Financials,1792.52,3929730
2024-07-04,HDFCBANK.NS,Financials,1809.0,2965472
2024-07-05,HDFCBANK.NS,Financials,1808.52,4665883
2024-07-08,HDFCBANK.NS,Financials,1861.51,5349662
2024-07-09,HDFCBANK.NS,Financials,1834.24,3239928
2024-07-10,HDFCBANK.NS,Financials,1832.09,4604706
2024-07-11,HDFCBANK.NS,Financials,1820.92,5396573
2024-07-12,HDFCBANK.NS,Financials,1826.85,5827869
2024-07-15,HDFCBANK.NS,Financials,1852.26,4544933
2024-07-16,HDFCBANK.NS,Financials,1876.32,7263078
2024-07-17,HDFCBANK.NS,Financials,1861.7,4059472
2024-07-18,HDFCBANK.NS,Financials,1855.29,2830432
2024-07-19,HDFCBANK.NS,Financials,1844.67,3698844
2024-07-22,HDFCBANK.NS,Financials,1859.53,6102579
2024-07-23,HDFCBANK.NS,Financials,1833.17,2920592
2024-07-24,HDFCBANK.NS,Financials,1826.04,1821788
2024-07-25,HDFCBANK.NS,Financials,1823.14,4689841
2024-07-26,HDFCBANK.NS,Financials,1818.42,3418251
2024-07-29,HDFCBANK.NS,Financials,1794.29,8769940
2024-07-30,HDFCBANK.NS,Financials,1816.59,4383106
2024-07-31,HDFCBANK.NS,Financials,1809.59,6156446
2024-08-01,HDFCBANK.NS,Financials,1800.33,3362925
2024-08-02,HDFCBANK.NS,Financials,1826.88,4915330
2024-08-05,HDFCBANK.NS,Financials,1855.88,4547245
2024-08-06,HDFCBANK.NS,Financials,1856.93,6470770
2024-08-07,HDFCBANK.NS,Financials,1840.62,4269351
2024-08-08,HDFCBANK.NS,Financials,1848.49,3324151
2024-08-09,HDFCBANK.NS,Financials,1838.26,5743147
2024-08-12,HDFCBANK.NS,Financials,1841.08,3109672
2024-08-13,HDFCBANK.NS,Financials,1850.93,2999421
2024-08-14,HDFCBANK.NS,Financials,1847.42,3931695
2024-08-16,HDFCBANK.NS,Financials,1875.64,3562080
2024-08-19,HDFCBANK.NS,Financials,1838.73,4016222
2024-08-20,HDFCBANK.NS,Financials,1877.4,3160437
2024-08-21,HDFCBANK.NS,Financials,1911.65,5909040
2024-08-22,HDFCBANK.NS,Financials,1902.28,5879181
2024-08-23,HDFCBANK.NS,Financials,1889.45,5339938
2024-08-26,HDFCBANK.NS,Financials,1843.51,5158464
2024-08-27,HDFCBANK.NS,Financials,1810.93,2091064
2024-08-28,HDFCBANK.NS,Financials,1833.71,4158666
2024-08-29,HDFCBANK.NS,Financials,1836.22,5390950
2024-08-30,HDFCBANK.NS,Financials,1831.37,6383596
2024-09-02,HDFCBANK.NS,Financials,1858.52,3717784
2024-09-03,HDFCBANK.NS,Financials,1900.89,6301060
2024-09-04,HDFCBANK.NS,Financials,1916.99,4446269
2024-09-05,HDFCBANK.NS,Financials,1887.06,1616794
2024-09-06,HDFCBANK.NS,Financials,1825.53,3856515
2024-09-09,HDFCBANK.NS,Financials,1828.16,2975577
2024-09-10,HDFCBANK.NS,Financials,1843.4,3222782
2024-09-11,HDFCBANK.NS,Financials,1873.0,5770171
2024-09-12,HDFCBANK.NS,Financials,1893.36,4430899
2024-09-13,HDFCBANK.NS,Financials,1927.78,3330244
2024-09-16,HDFCBANK.NS,Financials,1902.18,3150845
2024-09-17,HDFCBANK.NS,Financials,1875.23,4654368
2024-09-18,HDFCBANK.NS,Financials,1829.57,3743285
2024-09-19,HDFCBANK.NS,Financials,1840.59,5095181
2024-09-20,HDFCBANK.NS,Financials,1825.52,2990007
2024-09-23,HDFCBANK.NS,Financials,1799.88,3494845
2024-09-24,HDFCBANK.NS,Financials,1783.19,2698356
2024-09-25,HDFCBANK.NS,Financials,1777.56,3289588
2024-09-26,HDFCBANK.NS,Financials,1828.07,8556672
2024-09-27,HDFCBANK.NS,Financials,1817.23,3085552
2024-09-30,HDFCBANK.NS,Financials,1820.37,3383081
2024-10-01,HDFCBANK.NS,Financials,1819.55,2992364
2024-10-03,HDFCBANK.NS,Financials,1814.03,3744731
2024-10-04,HDFCBANK.NS,Financials,1816.49,3892900
2024-10-07,HDFCBANK.NS,Financials,1812.53,6115943
2024-10-08,HDFCBANK.NS,Financials,1815.46,3464261
2024-10-09,HDFCBANK.NS,Financials,1781.52,4155615
2024-10-10,HDFCBANK.NS,Financials,1815.26,2072091
2024-10-11,HDFCBANK.NS,Financials,1776.19,2950045
2024-10-14,HDFCBANK.NS,Financials,1827.76,5838616
2024-10-15,HDFCBANK.NS,Financials,1797.32,2959308
2024-10-16,HDFCBANK.NS,Financials,1779.29,5223420
2024-10-17,HDFCBANK.NS,Financials,1818.55,2887862
2024-10-18,HDFCBANK.NS,Financials,1795.05,3758284
2024-10-21,HDFCBANK.NS,Financials,1761.38,7276876
2024-10-22,HDFCBANK.NS,Financials,1705.77,5182360
2024-10-23,HDFCBANK.NS,Financials,1698.84,2016235
2024-10-24,HDFCBANK.NS,Financials,1681.52,12329152
2024-10-25,HDFCBANK.NS,Financials,1688.27,2775901
2024-10-28,HDFCBANK.NS,Financials,1646.83,7672847
2024-10-29,HDFCBANK.NS,Financials,1635.54,3415444
2024-10-30,HDFCBANK.NS,Financials,1639.64,2597128
2024-10-31,HDFCBANK.NS,Financials,1619.15,3409604
2024-11-04,HDFCBANK.NS,Financials,1591.92,3176653
2024-11-05,HDFCBANK.NS,Financials,1581.39,3295743
2024-11-06,HDFCBANK.NS,Financials,1579.42,4077157
2024-11-07,HDFCBANK.NS,Financials,1605.08,4719978
2024-11-08,HDFCBANK.NS,Financials,1598.44,6564220
2024-11-11,HDFCBANK.NS,Financials,1577.94,4303944
2024-11-12,HDFCBANK.NS,Financials,1577.75,4102562
2024-11-13,HDFCBANK.NS,Financials,1578.58,3100544
2024-11-14,HDFCBANK.NS,Financials,1590.6,3619712
2024-11-15,HDFCBANK.NS,Financials,1582.85,3346942
2024-11-18,HDFCBANK.NS,Financials,1578.46,2469134
2024-11-19,HDFCBANK.NS,Financials,1603.83,9750361
2024-11-20,HDFCBANK.NS,Financials,1610.47,4346316
2024-11-21,HDFCBANK.NS,Financials,1626.05,4365568
2024-11-22,HDFCBANK.NS,Financials,1623.15,6114590
2024-11-25,HDFCBANK.NS,Financials,1612.51,1617605
2024-11-26,HDFCBANK.NS,Financials,1604.67,8741177
2024-11-27,HDFCBANK.NS,Financials,1574.89,2956112
2024-11-28,HDFCBANK.NS,Financials,1578.45,2930927
2024-11-29,HDFCBANK.NS,Financials,1577.54,3301854
2024-12-02,HDFCBANK.NS,Financials,1584.96,5635017
2024-12-03,HDFCBANK.NS,Financials,1559.55,8457170
2024-12-04,HDFCBANK.NS,Financials,1579.45,7087485
2024-12-05,HDFCBANK.NS,Financials,1602.0,3373043
2024-12-06,HDFCBANK.NS,Financials,1585.44,2127813
2024-12-09,HDFCBANK.NS,Financials,1612.16,3453766
2024-12-10,HDFCBANK.NS,Financials,1611.02,3192015
2024-12-11,HDFCBANK.NS,Financials,1621.46,2245206
2024-12-12,HDFCBANK.NS,Financials,1616.2,4896340
2024-12-13,HDFCBANK.NS,Financials,1618.19,3998970
2024-12-16,HDFCBANK.NS,Financials,1608.32,4757320
2024-12-17,HDFCBANK.NS,Financials,1627.13,5158154
2024-12-18,HDFCBANK.NS,Financials,1620.1,5074065
2024-12-19,HDFCBANK.NS,Financials,1623.1,3903811
2024-12-20,HDFCBANK.NS,Financials,1644.1,7088497
2024-12-23,HDFCBANK.NS,Financials,1672.09,3363523
2024-12-24,HDFCBANK.NS,Financials,1644.96,3193145
2024-12-26,HDFCBANK.NS,Financials,1667.98,3681687
2024-12-27,HDFCBANK.NS,Financials,1664.99,4820060
2024-12-30,HDFCBANK.NS,Financials,1649.75,5069719
2024-12-31,HDFCBANK.NS,Financials,1617.08,3544470
2025-01-01,HDFCBANK.NS,Financials,1609.85,3570398
2025-01-02,HDFCBANK.NS,Financials,1612.15,6303803
2025-01-03,HDFCBANK.NS,Financials,1616.84,2526435
2025-01-06,HDFCBANK.NS,Financials,1644.03,10443335
2025-01-07,HDFCBANK.NS,Financials,1653.84,3593976
2025-01-08,HDFCBANK.NS,Financials,1689.36,3717073
2025-01-09,HDFCBANK.NS,Financials,1678.67,4544476
2025-01-10,HDFCBANK.NS,Financials,1684.39,4809953
2025-01-13,HDFCBANK.NS,Financials,1700.67,3174882
2025-01-14,HDFCBANK.NS,Financials,1682.08,4494804
2025-01-15,HDFCBANK.NS,Financials,1707.99,2879760
2025-01-16,HDFCBANK.NS,Financials,1695.31,3237766
2025-01-17,HDFCBANK.NS,Financials,1716.84,2276901
2025-01-20,HDFCBANK.NS,Financials,1742.35,4194399
2025-01-21,HDFCBANK.NS,Financials,1718.99,3753851
2025-01-22,HDFCBANK.NS,Financials,1769.18,1973251
2025-01-23,HDFCBANK.NS,Financials,1768.95,3146043
2025-01-24,HDFCBANK.NS,Financials,1793.65,3952811
2025-01-27,HDFCBANK.NS,Financials,1824.68,5393822
2025-01-28,HDFCBANK.NS,Financials,1809.85,2549341
2025-01-29,HDFCBANK.NS,Financials,1803.29,3593570
2025-01-30,HDFCBANK.NS,Financials,1824.54,2716730
2025-01-31,HDFCBANK.NS,Financials,1808.24,5146400
2025-02-03,HDFCBANK.NS,Financials,1794.28,3160055
2025-02-04,HDFCBANK.NS,Financials,1806.73,4787797
2025-02-05,HDFCBANK.NS,Financials,1802.88,3522131
2025-02-06,HDFCBANK.NS,Financials,1840.24,2199275
2025-02-07,HDFCBANK.NS,Financials,1888.47,3896206
2025-02-10,HDFCBANK.NS,Financials,1882.05,2637788
2025-02-11,HDFCBANK.NS,Financials,1892.34,5907836
2025-02-12,HDFCBANK.NS,Financials,1937.76,7544834
2025-02-13,HDFCBANK.NS,Financials,1901.95,4991245
2025-02-14,HDFCBANK.NS,Financials,1884.02,3190809
2025-02-17,HDFCBANK.NS,Financials,1841.51,4024048
2025-02-18,HDFCBANK.NS,Financials,1902.47,4419512
2025-02-19,HDFCBANK.NS,Financials,1923.47,5836356
2025-02-20,HDFCBANK.NS,Financials,1893.24,3738067
2025-02-21,HDFCBANK.NS,Financials,1884.52,4605945
2025-02-24,HDFCBANK.NS,Financials,1857.65,2218389
2025-02-25,HDFCBANK.NS,Financials,1918.32,4345358
2025-02-26,HDFCBANK.NS,Financials,1867.57,2954601
2025-02-27,HDFCBANK.NS,Financials,1872.43,4053081
2025-02-28,HDFCBANK.NS,Financials,1856.08,2776351
2025-03-03,HDFCBANK.NS,Financials,1841.24,4611260
2025-03-04,HDFCBANK.NS,Financials,1853.74,4991797
2025-03-05,HDFCBANK.NS,Financials,1825.46,3680100
2025-03-06,HDFCBANK.NS,Financials,1874.1,2948750
2025-03-07,HDFCBANK.NS,Financials,1894.11,4881031
2025-03-10,HDFCBANK.NS,Financials,1889.08,6886287
2025-03-11,HDFCBANK.NS,Financials,1883.4,7822941
2025-03-12,HDFCBANK.NS,Financials,1911.73,4586190
2025-03-13,HDFCBANK.NS,Financials,1892.59,4401150
2025-03-14,HDFCBANK.NS,Financials,1914.01,2519757
2025-03-17,HDFCBANK.NS,Financials,1936.56,6323969
2025-03-18,HDFCBANK.NS,Financials,1967.57,1770918
2025-03-19,HDFCBANK.NS,Financials,1976.97,6059092
2025-03-20,HDFCBANK.NS,Financials,2091.77,4030178
2025-03-21,HDFCBANK.NS,Financials,2106.54,1704560
2025-03-24,HDFCBANK.NS,Financials,2133.46,4492033
2025-03-25,HDFCBANK.NS,Financials,2046.9,3780019
2025-03-26,HDFCBANK.NS,Financials,2085.66,3412462
2025-03-27,HDFCBANK.NS,Financials,2108.48,3632918
2025-03-28,HDFCBANK.NS,Financials,2117.54,3966350
2025-03-31,HDFCBANK.NS,Financials,2099.96,3962248
2025-04-01,HDFCBANK.NS,Financials,2139.0,2382159
2025-04-02,HDFCBANK.NS,Financials,2099.12,4597460
2025-04-03,HDFCBANK.NS,Financials,2092.37,3495994
2025-04-04,HDFCBANK.NS,Financials,2071.89,6958010
2025-04-07,HDFCBANK.NS,Financials,2095.86,5395209
2025-04-08,HDFCBANK.NS,Financials,2113.72,5611918
2025-04-09,HDFCBANK.NS,Financials,2091.28,7660308
2025-04-10,HDFCBANK.NS,Financials,2114.93,5165959
2025-04-11,HDFCBANK.NS,Financials,2099.09,3793509
2025-04-15,HDFCBANK.NS,Financials,2079.23,1630698
2025-04-16,HDFCBANK.NS,Financials,2069.45,4344037
2025-04-17,HDFCBANK.NS,Financials,2037.3,7317404
2025-04-18,HDFCBANK.NS,Financials,2006.38,5460892
2025-04-21,HDFCBANK.NS,Financials,1994.74,3342947
2025-04-22,HDFCBANK.NS,Financials,1981.05,4077329
2025-04-23,HDFCBANK.NS,Financials,2024.13,3286905
2025-04-24,HDFCBANK.NS,Financials,1962.84,4443740
2025-04-25,HDFCBANK.NS,Financials,1976.21,3339593
2025-04-28,HDFCBANK.NS,Financials,1979.23,6607916
2025-04-29,HDFCBANK.NS,Financials,1968.69,4164533
2025-04-30,HDFCBANK.NS,Financials,1993.24,4369507
2025-05-02,HDFCBANK.NS,Financials,1945.62,2987996
2025-05-05,HDFCBANK.NS,Financials,1967.77,3449698
2025-05-06,HDFCBANK.NS,Financials,1949.27,2664573
2025-05-07,HDFCBANK.NS,Financials,1943.14,6556707
2025-05-08,HDFCBANK.NS,Financials,1989.6,3336221
2025-05-09,HDFCBANK.NS,Financials,2015.31,4222327
2025-05-12,HDFCBANK.NS,Financials,2010.13,2321817
2025-05-13,HDFCBANK.NS,Financials,2053.09,2594304
2025-05-14,HDFCBANK.NS,Financials,2051.34,3657821
2025-05-15,HDFCBANK.NS,Financials,2062.03,3580573
2025-05-16,HDFCBANK.NS,Financials,2065.96,4349876
2025-05-19,HDFCBANK.NS,Financials,2079.19,8071820
2025-05-20,HDFCBANK.NS,Financials,2093.86,1970809
2025-05-21,HDFCBANK.NS,Financials,2102.56,5623470
2025-05-22,HDFCBANK.NS,Financials,2090.15,4753394
2025-05-23,HDFCBANK.NS,Financials,2052.02,3216034
2025-05-26,HDFCBANK.NS,Financials,2060.12,3430528
2025-05-27,HDFCBANK.NS,Financials,2062.62,5909223
2025-05-28,HDFCBANK.NS,Financials,2118.94,3906681
2025-05-29,HDFCBANK.NS,Financials,2120.63,3567285
2025-05-30,HDFCBANK.NS,Financials,2113.18,2766163
2025-06-02,HDFCBANK.NS,Financials,2132.67,2979817
2025-06-03,HDFCBANK.NS,Financials,2118.42,2608510
2025-06-04,HDFCBANK.NS,Financials,2136.73,5441555
2025-06-05,HDFCBANK.NS,Financials,2170.99,3034429
2025-06-06,HDFCBANK.NS,Financials,2173.64,2628920
2025-06-09,HDFCBANK.NS,Financials,2156.64,4244516
2025-06-10,HDFCBANK.NS,Financials,2161.44,3000592
2025-06-11,HDFCBANK.NS,Financials,2170.62,6860957
2025-06-12,HDFCBANK.NS,Financials,2184.44,4050638
2025-06-13,HDFCBANK.NS,Financials,2160.71,4289888
2025-06-16,HDFCBANK.NS,Financials,2154.93,4294021
2025-06-17,HDFCBANK.NS,Financials,2126.36,4875936
2025-06-18,HDFCBANK.NS,Financials,2142.19,5119882
2025-06-19,HDFCBANK.NS,Financials,2183.44,4033950
2025-06-20,HDFCBANK.NS,Financials,2209.35,2798022
2025-06-23,HDFCBANK.NS,Financials,2235.16,3783731
2025-06-24,HDFCBANK.NS,Financials,2192.03,4076567
2025-06-25,HDFCBANK.NS,Financials,2253.99,2255198
2025-06-26,HDFCBANK.NS,Financials,2285.83,1911379
2025-06-27,HDFCBANK.NS,Financials,2327.16,2611815
2025-06-30,HDFCBANK.NS,Financials,2341.85,2017093
2025-07-01,HDFCBANK.NS,Financials,2334.89,3367688
2025-07-02,HDFCBANK.NS,Financials,2357.64,3046458
2025-07-03,HDFCBANK.NS,Financials,2359.14,4118625
2025-07-04,HDFCBANK.NS,Financials,2352.95,5117779
2025-07-07,HDFCBANK.NS,Financials,2393.9,4418329
2025-07-08,HDFCBANK.NS,Financials,2409.32,4648506
2025-07-09,HDFCBANK.NS,Financials,2392.33,5559844
2025-07-10,HDFCBANK.NS,Financials,2402.28,3562093
2025-07-11,HDFCBANK.NS,Financials,2418.23,1603367
2025-07-14,HDFCBANK.NS,Financials,2421.25,2168299
2025-07-15,HDFCBANK.NS,Financials,2394.43,4753717
2025-07-16,HDFCBANK.NS,Financials,2402.18,4276573
2025-07-17,HDFCBANK.NS,Financials,2449.77,5092598
2025-07-18,HDFCBANK.NS,Financials,2396.7,10798002
